"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"NIPAL3" 1.06437593209366 1.23189029459776 1.11436242606666 1.10546646744538 0.268957516611005 NA
"RCAN3" 0.967904154513027 1.25887072214954 1.43609463451617 0.876593151936443 0.380707660093529 NA
"NCMAP" 0 NA NA NA NA NA
"SRRM1" 1.35391803881879 -0.421144707293447 1.04848264852698 -0.4016706503299 0.687926427144587 NA
"CLIC4" 6.22253580367615 -0.204461662551783 0.340049144412505 -0.601270921898735 0.547659553699059 0.724821571978809
"RUNX3" 0.602840961383384 1.03689140202999 2.3918374475546 0.433512487686024 0.664642495939705 NA
"SYF2" 1.18897282091391 -0.00751751030546323 1.01606874242957 -0.00739862372646927 0.994096806213953 NA
"RSRP1" 3.16237149424624 0.328364239206149 0.512491243087197 0.640721658438718 0.521703539903044 0.705207615655484
"RHD" 0.0257828115089915 -0.478749176669385 2.50001706588548 -0.191498363432098 0.848135162606161 NA
"TMEM50A" 2.05357679119711 0.333658411730376 0.690403151010256 0.483280545927606 0.628896551263449 0.785581326685432
"RHCE" 0.0257828115089915 -0.478749176669385 2.50001706588548 -0.191498363432098 0.848135162606161 NA
"MACO1" 0.787076032829373 0.051938115812865 1.57514285969158 0.032973590613257 0.973695647823277 NA
"LDLRAP1" 0.40974631775928 0.336945537948835 2.88494235650499 0.116794547797147 0.907022864409886 NA
"MAN1C1" 0.362196030134331 -0.126057694481655 2.42539870441802 -0.0519740091606518 0.958549403100459 NA
"SELENON" 0.8278572970974 0.590367118634372 1.42170462814076 0.415253004702127 0.677956700273321 NA
"ENSG00000255054" 0 NA NA NA NA NA
"MTFR1L" 0.440039470917169 -0.500323033105615 2.60363037643496 -0.192163618013509 0.84761404337734 NA
"AUNIP" 0 NA NA NA NA NA
"PAQR7" 0.165927905442401 -0.932446311181869 2.99566853129825 -0.311264848376857 0.755599287786 NA
"STMN1" 2.08896459876637 1.94980587433582 0.740205437212213 2.63414151844013 0.00843503226510118 0.0436434262668556
"PAFAH2" 0.539188947954274 1.23359955161174 2.08688097786128 0.591121182615781 0.554439227799977 NA
"EXTL1" 0.0296274727000041 -0.473794443946748 2.6585404261402 -0.178216001264508 0.8585533436906 NA
"SLC30A2" 0.0697343300668947 -0.242004218113511 3.00266011320568 -0.0805966073379994 0.935762764381283 NA
"TRIM63" 0.0257828115089915 -0.478749176669385 2.50001706588548 -0.191498363432098 0.848135162606161 NA
"PDIK1L" 0.677624676369076 0.1319652676427 1.69939304455592 0.0776543531618284 0.938103005303433 NA
"FAM110D" 0.031945501566338 -0.487660206776486 2.74730034902803 -0.177505239625153 0.85911154996049 NA
"C1orf232" 0 NA NA NA NA NA
"ZNF593OS" 0 NA NA NA NA NA
"ZNF593" 0 NA NA NA NA NA
"CNKSR1" 0.165157409886401 0.365850110897973 2.99679707438887 0.122080375085984 0.90283536402724 NA
"CATSPER4" 0 NA NA NA NA NA
"CEP85" 0.175977845278887 0.355584912344014 2.99552080241686 0.118705539302921 0.905508647852662 NA
"SH3BGRL3" 0.378722722891565 -1.19321397242295 2.99097634376032 -0.398937950449591 0.689938925085668 NA
"UBXN11" 0.337812241080771 -0.920274379917324 2.65831513490018 -0.346187089647624 0.729202116537605 NA
"CD52" 0.0296274727000041 -0.473794443946748 2.6585404261402 -0.178216001264508 0.8585533436906 NA
"CRYBG2" 0.0211986579408489 -0.490752374103998 2.29617758109019 -0.213725792876611 0.83076089624966 NA
"ZNF683" 0.0445548483432076 -0.947952473989526 3.00299551112192 -0.315668961368301 0.752253788173384 NA
"LIN28A" 0 NA NA NA NA NA
"DHDDS" 1.22873576248182 -2.0668062695509 0.993162964802237 -2.08103437481929 0.0374307597905047 NA
"HMGN2" 0.222679007101374 -0.212886017781715 2.9932219767364 -0.0711226963573986 0.943300104828621 NA
"RPS6KA1" 0.219492216068838 -0.0089666347361225 2.99145207458229 -0.00299741881620301 0.997608409385508 NA
"ARID1A" 2.74203958053982 0.706234077831283 0.523903894658697 1.34802219458851 0.177651244194688 0.36417879967567
"PIGV" 0.371499193471706 -0.526900277048758 2.98632107828382 -0.176437919177652 0.859949916718376 NA
"ZDHHC18" 0.293738315850989 -0.888446731190226 2.9897937999331 -0.297159868085253 0.766344459305318 NA
"SFN" 0.0778594116860149 -0.710339994855315 2.99818820725513 -0.236923083459673 0.812716461738719 NA
"GPN2" 0.458246369554852 0.465867051373866 2.81756313631399 0.165343961726914 0.868673258518683 NA
"GPATCH3" 0.132941012286817 -0.460039995934653 3.00220881853444 -0.153233843393754 0.87821386965284 NA
"NUDC" 0.356638800473042 -0.34194819427986 2.98485509856919 -0.114561070131604 0.908793038019928 NA
"NR0B2" 0 NA NA NA NA NA
"KDF1" 0.124266652183499 0.172096004292285 2.99928444941006 0.0573790206281151 0.954243274577855 NA
"TRNP1" 0.0976112393338366 -0.682103292853697 3.00078903935994 -0.227307979303732 0.820184268908552 NA
"TENT5B" 0.360523623765067 -0.102395426952649 2.90769145292243 -0.035215368827987 0.971908007279783 NA
"SLC9A1" 1.22531407911809 0.700010740500484 1.04277266620146 0.671297554289024 0.502030992385588 NA
"WDTC1" 0.840367049761621 -0.799407844984478 1.44909096068262 -0.55166160487807 0.581180220341682 NA
"TMEM222" 0.15139217538358 -0.714737882181189 3.00134841938141 -0.238138923680343 0.811773346238483 NA
"SYTL1" 0.222841696498147 -0.393885201211443 2.99157320501465 -0.131664904790292 0.895249345713216 NA
"MAP3K6" 0.447827170956552 0.818234823454017 2.36045260675964 0.346643190848582 0.728859393849097 NA
"FCN3" 0.0545241754668802 -0.940125676729243 3.00263083056406 -0.31310065398637 0.754204192253552 NA
"CD164L2" 0.0341031488809138 -0.476782149780014 2.83047276234176 -0.168446118303415 0.866232329237304 NA
"GPR3" 0 NA NA NA NA NA
"WASF2" 4.94658181644212 -0.0130416302343593 0.378155056948829 -0.034487520382741 0.972488393721577 0.984794134792236
"AHDC1" 1.04512694763979 0.153038081283983 1.10275472197867 0.13877798773728 0.889625588887061 NA
"FGR" 0.211815228668531 -0.476497634627868 2.99996859750277 -0.158834207472876 0.873799497246878 NA
"IFI6" 1.14873124114037 1.67424699246904 1.34322668861884 1.246436663785 0.212604128032618 NA
"FAM76A" 0.524347722214073 -0.371443056930844 2.50901494783986 -0.148043381427695 0.882308531998096 NA
"STX12" 1.76452670266449 0.488833941376404 0.745706956012927 0.655530885738351 0.512126007619962 0.696930090327279
"PPP1R8" 0.589342951614766 -0.262653195105092 1.78455684453766 -0.147181187256123 0.88298900927254 NA
"THEMIS2" 0.413822693176548 0.0213750923092702 2.61643632775947 0.00816954423178122 0.993481719295334 NA
"RPA2" 0.451204738304404 -0.263611521802652 2.363840327302 -0.111518328356606 0.91120533232474 NA
"SMPDL3B" 0 NA NA NA NA NA
"XKR8" 0.0851444070337382 -1.14458336448123 3.00083326420431 -0.381421846436617 0.70289025294425 NA
"EYA3" 1.12227112802085 1.14134931970669 1.20860668509529 0.944351321055866 0.344990148259164 NA
"PTAFR" 0.395502307438063 -0.148927025565747 2.894114450566 -0.0514585819287905 0.958960104932565 NA
"DNAJC8" 0.589875480953463 0.342430929242648 2.46739994544516 0.138782093221157 0.889622344578307 NA
"ATP5IF1" 0.82697663724753 1.06972264931512 1.72153158876752 0.621378461071953 0.534350640374192 NA
"SESN2" 0.253468889865505 0.153956343578321 2.99271669949203 0.0514436744394993 0.958971983654913 NA
"MED18" 0.0220900658812028 -0.482533123619848 2.33799013169185 -0.206388006980453 0.836487838218067 NA
"PHACTR4" 0.835952205368682 -0.290393045883453 1.63665372912894 -0.177430962160827 0.859169888841451 NA
"RCC1" 0.212627849015657 0.0321131165992481 2.99369399508072 0.0107269202036069 0.991441320121568 NA
"TRNAU1AP" 0.357726920610169 -1.03946510162506 2.99467745868896 -0.347104192676605 0.72851304379908 NA
"TAF12" 0.777562668880232 0.474228344349273 1.59215264134696 0.297853567575077 0.76581492796042 NA
"RAB42" 0.100889835071966 -0.22487819851333 2.99798162143685 -0.0750098656060313 0.940206862390192 NA
"GMEB1" 0.965903673417599 -0.316204259785338 1.26681942524773 -0.249604839871715 0.802892955366679 NA
"YTHDF2" 1.11758692743096 0.486014669704274 1.10069079649732 0.441554223266786 0.658811815668224 NA
"OPRD1" 0.0275830333715264 -0.479769708012658 2.57489139010065 -0.186326192187044 0.852188968710001 NA
"EPB41" 2.35696988838078 0.0904525018587572 0.589084832325247 0.153547497567916 0.877966536724451 0.935448617951107
"TMEM200B" 0.206380225118011 -0.0668966254710981 2.99485788814901 -0.0223371618853153 0.982179005372525 NA
"SRSF4" 1.75459715167665 -0.227769081131632 0.788664551548256 -0.288803497867997 0.772731755208996 0.873483741918434
"MECR" 0.343264782692679 -1.16995503235155 2.98625458394014 -0.391780070809595 0.695220721501104 NA
"PTPRU" 0.477388361693263 -0.584561610497618 2.98168562732012 -0.196050718808679 0.84457046832665 NA
"ENSG00000289710" 0 NA NA NA NA NA
"MATN1" 0 NA NA NA NA NA
"LAPTM5" 1.20064441522996 1.12325018056957 1.10720987402917 1.01448714188398 0.31035036181343 NA
"SDC3" 1.76494320813385 1.20028598273301 0.811691512147698 1.47874650007994 0.139208079356091 0.314107773171413
"PUM1" 3.28500836886752 0.860734806910779 0.518747129850263 1.65925700091918 0.0970640158934136 0.2491740519969
"NKAIN1" 0.16754503603187 0.361001035901077 2.995422617513 0.120517563628736 0.904073167285361 NA
"SNRNP40" 0.428713340587245 0.00283940071751728 2.19407360780543 0.00129412281676243 0.998967439672937 NA
"ZCCHC17" 0.43424133082055 0.0777303657631777 2.98146494367692 0.0260711989681542 0.979200549145209 NA
"FABP3" 0.140378363339793 -0.700874754033333 2.99780248026945 -0.233796175247122 0.815143219009751 NA
"SERINC2" 0.756750464774402 2.22038164045272 1.64736254717299 1.34784030647235 0.177709750882664 NA
"TINAGL1" 0.426919536322186 -0.388344889592751 2.60786087991706 -0.148913192641282 0.881622131064786 NA
"HCRTR1" 0 NA NA NA NA NA
"PEF1" 0.373155699942796 0.317009764876547 2.89275425357438 0.109587520089147 0.912736508567367 NA
"COL16A1" 1.52966735431352 -0.111122497688542 0.979246120969441 -0.11347759803075 0.909651922530306 NA
"ADGRB2" 0.414073854117007 -0.0801743646826139 2.98871907472659 -0.0268256609865376 0.978598786072594 NA
"SPOCD1" 0 NA NA NA NA NA
"PTP4A2" 5.98180891252307 0.046626464810046 0.334228039028388 0.139504946818916 0.889051147169078 0.942358717312414
"ENSG00000288678" 0 NA NA NA NA NA
"KHDRBS1" 2.40346319094448 0.881047372295494 0.608776368134295 1.44724305740649 0.147828861100029 0.324881087543455
"TMEM39B" 0 NA NA NA NA NA
"KPNA6" 2.05703826776276 0.48680602321984 0.669598033734114 0.727012324849721 0.467218405672805 0.663335753425355
"TXLNA" 1.22857551714818 0.997615415630288 1.16544122438171 0.855998050145806 0.391998857972223 NA
"CCDC28B" 0.0270759235989628 -0.490034330666628 2.55292878600991 -0.191949862977778 0.847781478578262 NA
"IQCC" 0.031945501566338 -0.487660206776486 2.74730034902803 -0.177505239625153 0.85911154996049 NA
"DCDC2B" 0 NA NA NA NA NA
"TMEM234" 0.152562625419478 -0.723340075354741 2.99763103293242 -0.241303905453346 0.809319584201077 NA
"EIF3I" 0.926456546004238 0.951636043949058 1.44938555007463 0.656578950921689 0.511451687027604 NA
"FAM167B" 0 NA NA NA NA NA
"LCK" 0.0611842170547755 -0.307668925832974 3.00016886944237 -0.102550536060378 0.918319702272688 NA
"HDAC1" 1.12218123544024 1.49497100698033 1.12613199832768 1.32752733178738 0.184334304873232 NA
"MARCKSL1" 1.3604986700747 3.15401333777805 1.12912007276321 2.79333740835858 0.00521672468926907 NA
"TSSK3" 0 NA NA NA NA NA
"FAM229A" 0.0298713766837896 -0.924483427858815 2.66535566214143 -0.346851807055294 0.728702653914545 NA
"BSDC1" 1.45078143972655 0.483361340401489 0.86732530335813 0.557301093983998 0.577321728380402 NA
"ENSG00000254553" 0 NA NA NA NA NA
"ZBTB8B" 0 NA NA NA NA NA
"ZBTB8A" 0.34306607762588 0.0832444073381225 2.65788630943582 0.0313197773142496 0.97501451812828 NA
"ZBTB8OS" 0.204583215501553 0.167297252007153 2.994273304314 0.0558724054234194 0.95544345376205 NA
"RBBP4" 1.17246108520166 0.878984675766403 1.18777834676301 0.740024162051658 0.459285333445558 NA
"SYNC" 0.0867012158106193 -0.488415064053924 3.0005010601586 -0.162777834188836 0.870693361233973 NA
"KIAA1522" 1.37240026390163 2.54226593560387 1.19340822936915 2.1302567495682 0.0331504221592338 NA
"YARS1" 0.762957490685249 -0.00780308799677761 1.5804017691281 -0.00493740778402352 0.996060534564791 NA
"S100PBP" 0.581592521675876 0.498715464600775 1.91913457390138 0.259864769976471 0.794968087372158 NA
"FNDC5" 0.152259669664054 -1.38165838684849 3.00047888749716 -0.460479289691317 0.645172233601603 NA
"HPCA" 0 NA NA NA NA NA
"TMEM54" 0.247190001683927 -0.14577240160988 2.99089475083675 -0.0487387266198845 0.961127513154496 NA
"RNF19B" 0.677336988444613 0.577223384334732 1.91308030090191 0.301724597792682 0.762862015347243 NA
"AK2" 1.75953511161734 0.732435730280817 0.799071158433146 0.916608893401946 0.35934762241551 0.568932631088657
"AZIN2" 0.0637306215809179 -0.246639972020977 3.0024556156863 -0.0821460842692925 0.93453054698161 NA
"TRIM62" 0.0930855912412968 -0.476343847190859 3.00112400989305 -0.158721814100522 0.87388805087973 NA
"ZNF362" 0.38923569967438 -0.123242900868858 2.40932772508604 -0.0511524022181154 0.959204079682497 NA
"A3GALT2" 0 NA NA NA NA NA
"PHC2" 1.35216556815411 0.824335505343607 0.942651950989529 0.874485545251646 0.381853888676277 NA
"ZSCAN20" 0.370626869763063 0.652624475983596 2.98224001186671 0.218837006205644 0.826777018691043 NA
"CSMD2" 0 NA NA NA NA NA
"HMGB4" 0 NA NA NA NA NA
"C1orf94" 0 NA NA NA NA NA
"SMIM12" 0.564268311698823 -0.940683600621552 2.49398660647722 -0.377180694627015 0.706039326071922 NA
"GJB5" 0 NA NA NA NA NA
"GJB4" 0 NA NA NA NA NA
"GJB3" 0.0211986579408489 -0.490752374103998 2.29617758109019 -0.213725792876611 0.83076089624966 NA
"GJA4" 0.070708309254943 -0.695656993897017 3.0022461521159 -0.231712177699599 0.81676157234074 NA
"DLGAP3" 0 NA NA NA NA NA
"ENSG00000284773" 0.0211986579408489 -0.490752374103998 2.29617758109019 -0.213725792876611 0.83076089624966 NA
"TMEM35B" 0 NA NA NA NA NA
"ENSG00000271741" 0 NA NA NA NA NA
"ZMYM6" 0.351488842803394 0.101327141581355 2.98801689703418 0.0339111675311908 0.972947987908882 NA
"ZMYM1" 0.661398375671896 -0.133255012442726 1.6925142925608 -0.0787319865057737 0.937245802888558 NA
"SFPQ" 7.32126183180222 0.12380365430355 0.311787007469062 0.39707765666225 0.691310195809505 0.825779717412849
"ZMYM4" 2.70015798372536 0.736732517634166 0.538800282369892 1.36735733395253 0.17151332882466 0.355600232645007
"KIAA0319L" 2.06825499425843 1.1287672532686 0.681803490586356 1.65556097739813 0.0978107582038906 0.249932226884152
"NCDN" 0.32741639629028 0.646225231901036 2.98527709771217 0.216470769965135 0.82862080719842 NA
"TFAP2E" 0.105215593524208 -0.71285754428442 2.99818868068129 -0.237762736173907 0.812065122140705 NA
"PSMB2" 1.37867996061567 -0.682224561817613 1.06291221817201 -0.641844688727823 0.520974030331894 NA
"C1orf216" 0.246517273862639 -0.21937690080349 2.99119108680334 -0.0733409850582083 0.941534778137959 NA
"CLSPN" 0.170614569032913 0.456924185640451 2.99506340003464 0.152559102967625 0.878745978477526 NA
"AGO4" 1.61930209642443 0.393772932397473 0.825890894889767 0.476785656354803 0.633514760661232 NA
"AGO1" 2.3850748489368 1.0331562903152 0.661500065316488 1.56183853106787 0.118326032178868 0.283224101673822
"AGO3" 3.09820188807417 -0.0386098530606228 0.473781197861108 -0.0814930040173135 0.935049888360584 0.965886639998008
"TEKT2" 0 NA NA NA NA NA
"ADPRS" 0.139858759177212 -0.255380002453983 2.99699537925137 -0.0852120107431648 0.932092842120415 NA
"COL8A2" 0.401192856364452 0.783691282043266 2.98499260667427 0.262543793338375 0.792902226883309 NA
"TRAPPC3" 1.08950049547842 0.61613821797579 1.05482195212871 0.58411584697529 0.559142373779876 NA
"MAP7D1" 0.865692016352449 0.766763338947987 1.43439894342977 0.534553753305613 0.592958470083562 NA
"THRAP3" 2.95598292205703 -0.502683476006135 0.49124558804607 -1.02328344159906 0.30617385044363 0.518671659682979
"SH3D21" 0.31291459051989 0.617640834203434 2.98690236469636 0.206783067804167 0.83617928029398 NA
"EVA1B" 0 NA NA NA NA NA
"STK40" 1.05714255249516 -0.20932051778105 1.12505176658724 -0.186054121239247 0.852402319588427 NA
"LSM10" 0.206370961314818 -0.0360670452094162 2.99375500087914 -0.0120474271270778 0.990387776418959 NA
"OSCP1" 0.32256066008217 -0.457138159963392 2.99166778757448 -0.152803784518474 0.878553013172524 NA
"MRPS15" 0.36504452371517 0.544522742591671 2.63467266386047 0.206675671729863 0.836263158327352 NA
"CSF3R" 0.212188592650833 -0.218991386488909 2.99431769581592 -0.0731356551761071 0.941698168890466 NA
"GRIK3" 0.236873888436037 -0.600091868040802 2.99124355240295 -0.200616184382155 0.840998702043968 NA
"ZC3H12A" 0.171660130262165 -0.727742196637794 2.9974388872674 -0.2427880013598 0.808169631043704 NA
"MEAF6" 1.31274386333257 0.88978128903826 1.00462920434449 0.885681289365692 0.375789293604401 NA
"SNIP1" 0.657290419188228 -0.386429449514417 1.81793696757032 -0.212564822877705 0.831666411639593 NA
"DNALI1" 0.16599733239228 0.267175643815571 2.99425617143321 0.0892293873732543 0.928899610775597 NA
"GNL2" 1.11794376809876 1.68383613484293 1.18785306633757 1.41754580811462 0.156323411367411 NA
"RSPO1" 0 NA NA NA NA NA
"C1orf109" 0.364263322730232 0.312095621466681 2.40134881805182 0.12996679995865 0.896592693652216 NA
"CDCA8" 0.139438721226281 -0.408561092870431 2.99500518324944 -0.136414152187597 0.891493886431958 NA
"EPHA10" 0.120680596525017 0.146612507651963 2.9969357638353 0.0489208041831157 0.960982409370095 NA
"MANEAL" 0.0399855591139266 -0.542342308107782 3.00088858893574 -0.180727238627717 0.856581677500736 NA
"YRDC" 0.27637433134296 -0.126725080736723 2.99173340975043 -0.0423584134614768 0.966212979824413 NA
"C1orf122" 0.16790800566349 -0.0573188800393251 2.99534651713855 -0.0191359763257313 0.984732631721206 NA
"MTF1" 1.21210468017522 1.44629847126878 1.07125857641805 1.35009278161838 0.176986223489301 NA
"INPP5B" 0.723195246074662 0.556079717165467 1.75233061577503 0.317337214883689 0.750987742094043 NA
"SF3A3" 0.828568984699919 1.22238000267249 1.52136352750705 0.803476605407727 0.421699313334753 NA
"FHL3" 0.268113847216609 0.235922542898004 2.99129794474957 0.0788696235733064 0.937136324831338 NA
"UTP11" 0.670030738903559 0.0754158578305013 1.93472753591543 0.0389800922509833 0.968906260631498 NA
"POU3F1" 0 NA NA NA NA NA
"RRAGC" 0.940546703900599 -0.518194072698515 1.25216968539405 -0.413836941385019 0.678993527721877 NA
"MYCBP" 0.601926347233706 1.43762357823868 1.862981701951 0.771678850486366 0.440304660070215 NA
"ENSG00000274944" 0 NA NA NA NA NA
"GJA9" 0.104303855495163 -0.545391271060736 3.00007676237396 -0.18179243874719 0.855745618652552 NA
"RHBDL2" 0.0270759235989628 -0.490034330666628 2.55292878600991 -0.191949862977778 0.847781478578262 NA
"AKIRIN1" 0.994574515101017 0.567663614097737 1.32884630292786 0.427185305664769 0.669244363260886 NA
"NDUFS5" 0.856783485343638 0.274100161013424 1.48593419473038 0.184463189544648 0.853650102089632 NA
"MACF1" 29.3986636480003 -0.0531417146220164 0.210140430407846 -0.252886674491327 0.800355787075998 0.886814913561196
"BMP8A" 0.10167065793527 -0.469188504500222 3.00134658791367 -0.156325999266339 0.875776063816078 NA
"PABPC4" 2.56358367594974 0.337142884567155 0.520081651526638 0.648249911485075 0.51682332469453 0.701867759829915
"HEYL" 0.470252647725849 0.389354682532424 2.57630934553885 0.151128855394106 0.879874070606883 NA
"NT5C1A" 0 NA NA NA NA NA
"HPCAL4" 0 NA NA NA NA NA
"PPIE" 0.294552413210095 -0.197044661133946 2.9256858323678 -0.0673499044066789 0.946303149073125 NA
"BMP8B" 0.0469814694498404 -0.267511643370568 2.94050251224775 -0.0909748052437742 0.927512610525146 NA
"OXCT2" 0 NA NA NA NA NA
"TRIT1" 0.474975785365602 -0.13839281919405 2.34478974165169 -0.0590214195907241 0.952935047483343 NA
"MYCL" 0.215103362155945 -0.15351680188745 2.9914018013772 -0.0513193519562544 0.959071047790819 NA
"MFSD2A" 0.031945501566338 -0.487660206776486 2.74730034902803 -0.177505239625153 0.85911154996049 NA
"CAP1" 2.46866238643921 0.62070358729674 0.596522248939039 1.04053719438078 0.29809039308693 0.508990219848902
